FILENAME;\Hard Disk2\Result\strain_A.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C60;B11;B1;;1;9.97024;7.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.00000;179.73;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C61;A01;X1;;1;10.00595;33.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A02;X1;;1;10.01190;34.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A03;X1;;1;10.01786;33.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A04;X1;;1;10.02381;32.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A05;X1;;1;10.02976;35.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A06;X2;;1;10.03571;12.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A07;X2;;1;10.04167;11.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A08;X2;;1;10.04762;12.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A09;X2;;1;10.05357;11.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A10;X2;;1;10.05952;11.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A11;X3;;1;10.06548;10.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;A12;X3;;1;10.07143;10.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B01;X3;;1;10.07738;9.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B02;X3;;1;10.08333;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B03;X3;;1;10.08929;10.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B04;X4;;1;10.09524;18.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B05;X4;;1;10.10119;17.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B06;X4;;1;10.10714;18.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B07;X4;;1;10.11310;17.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B08;X4;;1;10.11905;18.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B09;B1;;1;10.12500;8.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B10;B1;;1;10.13095;8.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C61;B11;B1;;1;10.13690;8.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.16667;180.01;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C62;A01;X1;;1;10.17262;34.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A02;X1;;1;10.17857;35.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A03;X1;;1;10.18452;34.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A04;X1;;1;10.19048;32.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A05;X1;;1;10.19643;36.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A06;X2;;1;10.20238;12.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A07;X2;;1;10.20833;11.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A08;X2;;1;10.21429;12.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A09;X2;;1;10.22024;12.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A10;X2;;1;10.22619;12.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A11;X3;;1;10.23214;10.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;A12;X3;;1;10.23810;10.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B01;X3;;1;10.24405;10.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B02;X3;;1;10.25000;10.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B03;X3;;1;10.25595;10.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B04;X4;;1;10.26190;20.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B05;X4;;1;10.26786;19.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B06;X4;;1;10.27381;18.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B07;X4;;1;10.27976;18.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B08;X4;;1;10.28571;18.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B09;B1;;1;10.29167;8.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B10;B1;;1;10.29762;8.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C62;B11;B1;;1;10.30357;8.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.33333;178.69;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C63;A01;X1;;1;10.33929;35.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A02;X1;;1;10.34524;36.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A03;X1;;1;10.35119;35.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A04;X1;;1;10.35714;33.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A05;X1;;1;10.36310;36.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A06;X2;;1;10.36905;12.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A07;X2;;1;10.37500;12.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A08;X2;;1;10.38095;12.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A09;X2;;1;10.38690;12.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A10;X2;;1;10.39286;12.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A11;X3;;1;10.39881;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;A12;X3;;1;10.40476;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B01;X3;;1;10.41071;10.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B02;X3;;1;10.41667;10.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B03;X3;;1;10.42262;10.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B04;X4;;1;10.42857;19.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B05;X4;;1;10.43452;18.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B06;X4;;1;10.44048;18.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B07;X4;;1;10.44643;18.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B08;X4;;1;10.45238;18.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B09;B1;;1;10.45833;7.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B10;B1;;1;10.46429;8.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C63;B11;B1;;1;10.47024;8.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.50000;177.76;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C64;A01;X1;;1;10.50595;36.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A02;X1;;1;10.51190;37.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A03;X1;;1;10.51786;37.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A04;X1;;1;10.52381;34.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A05;X1;;1;10.52976;37.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A06;X2;;1;10.53571;12.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A07;X2;;1;10.54167;11.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A08;X2;;1;10.54762;12.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A09;X2;;1;10.55357;12.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A10;X2;;1;10.55952;12.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A11;X3;;1;10.56548;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A12;X3;;1;10.57143;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B01;X3;;1;10.57738;10.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B02;X3;;1;10.58333;10.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B03;X3;;1;10.58929;9.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B04;X4;;1;10.59524;19.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B05;X4;;1;10.60119;19.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B06;X4;;1;10.60714;19.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B07;X4;;1;10.61310;19.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B08;X4;;1;10.61905;18.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B09;B1;;1;10.62500;8.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B10;B1;;1;10.63095;8.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B11;B1;;1;10.63690;7.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.66667;180.86;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C65;A01;X1;;1;10.67262;38.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A02;X1;;1;10.67857;38.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A03;X1;;1;10.68452;37.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A04;X1;;1;10.69048;35.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A05;X1;;1;10.69643;39.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A06;X2;;1;10.70238;12.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A07;X2;;1;10.70833;11.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A08;X2;;1;10.71429;12.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A09;X2;;1;10.72024;12.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A10;X2;;1;10.72619;12.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A11;X3;;1;10.73214;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A12;X3;;1;10.73810;10.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B01;X3;;1;10.74405;10.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B02;X3;;1;10.75000;10.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B03;X3;;1;10.75595;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B04;X4;;1;10.76190;20.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B05;X4;;1;10.76786;20.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B06;X4;;1;10.77381;19.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B07;X4;;1;10.77976;19.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B08;X4;;1;10.78571;19.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B09;B1;;1;10.79167;8.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B10;B1;;1;10.79762;8.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B11;B1;;1;10.80357;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.83333;179.98;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C66;A01;X1;;1;10.83929;39.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A02;X1;;1;10.84524;39.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A03;X1;;1;10.85119;38.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A04;X1;;1;10.85714;36.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A05;X1;;1;10.86310;40.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A06;X2;;1;10.86905;12.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A07;X2;;1;10.87500;12.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A08;X2;;1;10.88095;12.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A09;X2;;1;10.88690;12.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A10;X2;;1;10.89286;12.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A11;X3;;1;10.89881;10.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A12;X3;;1;10.90476;11.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B01;X3;;1;10.91071;10.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B02;X3;;1;10.91667;10.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B03;X3;;1;10.92262;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B04;X4;;1;10.92857;21.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B05;X4;;1;10.93452;20.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B06;X4;;1;10.94048;20.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B07;X4;;1;10.94643;19.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B08;X4;;1;10.95238;20.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B09;B1;;1;10.95833;8.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B10;B1;;1;10.96429;7.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B11;B1;;1;10.97024;7.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.00000;179.04;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C67;A01;X1;;1;11.00595;39.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A02;X1;;1;11.01190;40.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A03;X1;;1;11.01786;39.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A04;X1;;1;11.02381;37.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A05;X1;;1;11.02976;40.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A06;X2;;1;11.03571;12.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A07;X2;;1;11.04167;11.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A08;X2;;1;11.04762;12.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A09;X2;;1;11.05357;12.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A10;X2;;1;11.05952;12.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A11;X3;;1;11.06548;11.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A12;X3;;1;11.07143;10.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B01;X3;;1;11.07738;10.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B02;X3;;1;11.08333;10.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B03;X3;;1;11.08929;10.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B04;X4;;1;11.09524;20.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B05;X4;;1;11.10119;21.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B06;X4;;1;11.10714;20.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B07;X4;;1;11.11310;20.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B08;X4;;1;11.11905;20.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B09;B1;;1;11.12500;8.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B10;B1;;1;11.13095;8.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B11;B1;;1;11.13690;7.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.16667;182.74;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C68;A01;X1;;1;11.17262;41.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A02;X1;;1;11.17857;42.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A03;X1;;1;11.18452;41.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A04;X1;;1;11.19048;38.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A05;X1;;1;11.19643;42.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A06;X2;;1;11.20238;12.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A07;X2;;1;11.20833;12.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A08;X2;;1;11.21429;12.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A09;X2;;1;11.22024;12.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A10;X2;;1;11.22619;12.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A11;X3;;1;11.23214;10.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A12;X3;;1;11.23810;10.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B01;X3;;1;11.24405;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B02;X3;;1;11.25000;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B03;X3;;1;11.25595;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B04;X4;;1;11.26190;21.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B05;X4;;1;11.26786;21.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B06;X4;;1;11.27381;22.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B07;X4;;1;11.27976;20.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B08;X4;;1;11.28571;21.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B09;B1;;1;11.29167;7.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B10;B1;;1;11.29762;7.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B11;B1;;1;11.30357;7.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.33333;176.17;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C69;A01;X1;;1;11.33929;40.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A02;X1;;1;11.34524;41.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A03;X1;;1;11.35119;41.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A04;X1;;1;11.35714;38.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A05;X1;;1;11.36310;41.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A06;X2;;1;11.36905;12.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A07;X2;;1;11.37500;11.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A08;X2;;1;11.38095;12.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A09;X2;;1;11.38690;12.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A10;X2;;1;11.39286;12.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A11;X3;;1;11.39881;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A12;X3;;1;11.40476;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B01;X3;;1;11.41071;9.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B02;X3;;1;11.41667;10.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B03;X3;;1;11.42262;9.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B04;X4;;1;11.42857;22.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B05;X4;;1;11.43452;21.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B06;X4;;1;11.44048;21.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B07;X4;;1;11.44643;21.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B08;X4;;1;11.45238;21.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B09;B1;;1;11.45833;7.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B10;B1;;1;11.46429;7.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B11;B1;;1;11.47024;7.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.50000;179.55;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C70;A01;X1;;1;11.50595;42.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A02;X1;;1;11.51190;43.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A03;X1;;1;11.51786;42.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A04;X1;;1;11.52381;39.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A05;X1;;1;11.52976;44.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A06;X2;;1;11.53571;12.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A07;X2;;1;11.54167;12.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A08;X2;;1;11.54762;13.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A09;X2;;1;11.55357;13.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A10;X2;;1;11.55952;12.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A11;X3;;1;11.56548;10.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A12;X3;;1;11.57143;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B01;X3;;1;11.57738;9.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B02;X3;;1;11.58333;10.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B03;X3;;1;11.58929;10.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B04;X4;;1;11.59524;22.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B05;X4;;1;11.60119;21.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B06;X4;;1;11.60714;21.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B07;X4;;1;11.61310;21.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B08;X4;;1;11.61905;22.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B09;B1;;1;11.62500;7.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B10;B1;;1;11.63095;7.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B11;B1;;1;11.63690;7.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.66667;177.94;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C71;A01;X1;;1;11.67262;43.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A02;X1;;1;11.67857;44.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A03;X1;;1;11.68452;42.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
