FILENAME;\Hard Disk2\Result\strain_C.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C63;B11;B1;;1;10.47024;8.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.50000;180.21;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C64;A01;X1;;1;10.50595;57.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A02;X1;;1;10.51190;46.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A03;X1;;1;10.51786;53.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A04;X1;;1;10.52381;51.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A05;X1;;1;10.52976;52.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A06;X2;;1;10.53571;13.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A07;X2;;1;10.54167;12.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A08;X2;;1;10.54762;13.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A09;X2;;1;10.55357;12.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A10;X2;;1;10.55952;15.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A11;X3;;1;10.56548;10.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;A12;X3;;1;10.57143;10.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B01;X3;;1;10.57738;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B02;X3;;1;10.58333;10.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B03;X3;;1;10.58929;10.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B04;X4;;1;10.59524;27.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B05;X4;;1;10.60119;27.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B06;X4;;1;10.60714;27.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B07;X4;;1;10.61310;27.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B08;X4;;1;10.61905;26.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B09;B1;;1;10.62500;8.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B10;B1;;1;10.63095;8.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C64;B11;B1;;1;10.63690;7.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.66667;180.02;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C65;A01;X1;;1;10.67262;57.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A02;X1;;1;10.67857;47.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A03;X1;;1;10.68452;54.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A04;X1;;1;10.69048;52.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A05;X1;;1;10.69643;52.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A06;X2;;1;10.70238;13.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A07;X2;;1;10.70833;12.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A08;X2;;1;10.71429;13.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A09;X2;;1;10.72024;13.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A10;X2;;1;10.72619;16.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A11;X3;;1;10.73214;11.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;A12;X3;;1;10.73810;10.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B01;X3;;1;10.74405;10.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B02;X3;;1;10.75000;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B03;X3;;1;10.75595;10.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B04;X4;;1;10.76190;27.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B05;X4;;1;10.76786;28.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B06;X4;;1;10.77381;27.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B07;X4;;1;10.77976;29.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B08;X4;;1;10.78571;27.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B09;B1;;1;10.79167;8.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B10;B1;;1;10.79762;7.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C65;B11;B1;;1;10.80357;7.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;10.83333;177.26;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C66;A01;X1;;1;10.83929;57.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A02;X1;;1;10.84524;48.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A03;X1;;1;10.85119;54.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A04;X1;;1;10.85714;52.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A05;X1;;1;10.86310;52.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A06;X2;;1;10.86905;13.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A07;X2;;1;10.87500;12.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A08;X2;;1;10.88095;13.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A09;X2;;1;10.88690;13.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A10;X2;;1;10.89286;15.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A11;X3;;1;10.89881;10.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;A12;X3;;1;10.90476;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B01;X3;;1;10.91071;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B02;X3;;1;10.91667;10.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B03;X3;;1;10.92262;10.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B04;X4;;1;10.92857;27.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B05;X4;;1;10.93452;28.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B06;X4;;1;10.94048;27.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B07;X4;;1;10.94643;29.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B08;X4;;1;10.95238;28.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B09;B1;;1;10.95833;6.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B10;B1;;1;10.96429;7.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C66;B11;B1;;1;10.97024;7.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.00000;177.15;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C67;A01;X1;;1;11.00595;58.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A02;X1;;1;11.01190;48.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A03;X1;;1;11.01786;55.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A04;X1;;1;11.02381;53.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A05;X1;;1;11.02976;52.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A06;X2;;1;11.03571;13.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A07;X2;;1;11.04167;12.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A08;X2;;1;11.04762;14.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A09;X2;;1;11.05357;12.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A10;X2;;1;11.05952;15.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A11;X3;;1;11.06548;10.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;A12;X3;;1;11.07143;10.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B01;X3;;1;11.07738;10.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B02;X3;;1;11.08333;10.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B03;X3;;1;11.08929;10.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B04;X4;;1;11.09524;28.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B05;X4;;1;11.10119;29.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B06;X4;;1;11.10714;28.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B07;X4;;1;11.11310;30.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B08;X4;;1;11.11905;28.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B09;B1;;1;11.12500;7.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B10;B1;;1;11.13095;8.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C67;B11;B1;;1;11.13690;8.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.16667;181.56;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C68;A01;X1;;1;11.17262;61.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A02;X1;;1;11.17857;51.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A03;X1;;1;11.18452;58.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A04;X1;;1;11.19048;54.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A05;X1;;1;11.19643;56.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A06;X2;;1;11.20238;14.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A07;X2;;1;11.20833;13.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A08;X2;;1;11.21429;14.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A09;X2;;1;11.22024;14.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A10;X2;;1;11.22619;16.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A11;X3;;1;11.23214;10.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;A12;X3;;1;11.23810;10.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B01;X3;;1;11.24405;10.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B02;X3;;1;11.25000;10.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B03;X3;;1;11.25595;10.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B04;X4;;1;11.26190;29.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B05;X4;;1;11.26786;30.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B06;X4;;1;11.27381;29.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B07;X4;;1;11.27976;31.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B08;X4;;1;11.28571;30.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B09;B1;;1;11.29167;8.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B10;B1;;1;11.29762;8.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C68;B11;B1;;1;11.30357;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.33333;178.69;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C69;A01;X1;;1;11.33929;60.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A02;X1;;1;11.34524;50.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A03;X1;;1;11.35119;57.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A04;X1;;1;11.35714;54.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A05;X1;;1;11.36310;55.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A06;X2;;1;11.36905;13.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A07;X2;;1;11.37500;13.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A08;X2;;1;11.38095;14.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A09;X2;;1;11.38690;14.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A10;X2;;1;11.39286;16.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A11;X3;;1;11.39881;11.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;A12;X3;;1;11.40476;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B01;X3;;1;11.41071;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B02;X3;;1;11.41667;11.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B03;X3;;1;11.42262;10.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B04;X4;;1;11.42857;30.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B05;X4;;1;11.43452;30.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B06;X4;;1;11.44048;29.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B07;X4;;1;11.44643;30.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B08;X4;;1;11.45238;29.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B09;B1;;1;11.45833;8.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B10;B1;;1;11.46429;8.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C69;B11;B1;;1;11.47024;7.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.50000;178.98;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C70;A01;X1;;1;11.50595;61.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A02;X1;;1;11.51190;50.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A03;X1;;1;11.51786;58.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A04;X1;;1;11.52381;55.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A05;X1;;1;11.52976;55.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A06;X2;;1;11.53571;13.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A07;X2;;1;11.54167;13.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A08;X2;;1;11.54762;14.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A09;X2;;1;11.55357;14.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A10;X2;;1;11.55952;16.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A11;X3;;1;11.56548;10.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;A12;X3;;1;11.57143;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B01;X3;;1;11.57738;10.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B02;X3;;1;11.58333;11.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B03;X3;;1;11.58929;10.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B04;X4;;1;11.59524;31.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B05;X4;;1;11.60119;31.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B06;X4;;1;11.60714;31.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B07;X4;;1;11.61310;32.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B08;X4;;1;11.61905;31.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B09;B1;;1;11.62500;8.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B10;B1;;1;11.63095;8.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C70;B11;B1;;1;11.63690;7.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.66667;179.46;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C71;A01;X1;;1;11.67262;63.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A02;X1;;1;11.67857;51.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A03;X1;;1;11.68452;58.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A04;X1;;1;11.69048;56.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A05;X1;;1;11.69643;56.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A06;X2;;1;11.70238;14.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A07;X2;;1;11.70833;13.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A08;X2;;1;11.71429;14.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A09;X2;;1;11.72024;13.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A10;X2;;1;11.72619;16.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A11;X3;;1;11.73214;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;A12;X3;;1;11.73810;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B01;X3;;1;11.74405;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B02;X3;;1;11.75000;9.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B03;X3;;1;11.75595;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B04;X4;;1;11.76190;31.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B05;X4;;1;11.76786;32.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B06;X4;;1;11.77381;31.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B07;X4;;1;11.77976;33.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B08;X4;;1;11.78571;31.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B09;B1;;1;11.79167;7.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B10;B1;;1;11.79762;7.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C71;B11;B1;;1;11.80357;8.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;11.83333;177.66;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C72;A01;X1;;1;11.83929;62.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A02;X1;;1;11.84524;52.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A03;X1;;1;11.85119;58.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A04;X1;;1;11.85714;56.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A05;X1;;1;11.86310;56.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A06;X2;;1;11.86905;14.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A07;X2;;1;11.87500;13.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A08;X2;;1;11.88095;14.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A09;X2;;1;11.88690;14.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A10;X2;;1;11.89286;16.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A11;X3;;1;11.89881;11.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A12;X3;;1;11.90476;10.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B01;X3;;1;11.91071;10.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B02;X3;;1;11.91667;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B03;X3;;1;11.92262;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B04;X4;;1;11.92857;31.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B05;X4;;1;11.93452;32.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B06;X4;;1;11.94048;31.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B07;X4;;1;11.94643;33.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B08;X4;;1;11.95238;32.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B09;B1;;1;11.95833;7.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B10;B1;;1;11.96429;7.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B11;B1;;1;11.97024;8.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.00000;180.84;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C73;A01;X1;;1;12.00595;63.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A02;X1;;1;12.01190;53.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A03;X1;;1;12.01786;60.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A04;X1;;1;12.02381;58.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A05;X1;;1;12.02976;58.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A06;X2;;1;12.03571;14.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A07;X2;;1;12.04167;13.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A08;X2;;1;12.04762;15.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A09;X2;;1;12.05357;14.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A10;X2;;1;12.05952;16.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A11;X3;;1;12.06548;11.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A12;X3;;1;12.07143;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B01;X3;;1;12.07738;10.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B02;X3;;1;12.08333;10.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B03;X3;;1;12.08929;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B04;X4;;1;12.09524;33.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B05;X4;;1;12.10119;33.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B06;X4;;1;12.10714;33.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B07;X4;;1;12.11310;34.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B08;X4;;1;12.11905;33.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B09;B1;;1;12.12500;7.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B10;B1;;1;12.13095;7.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B11;B1;;1;12.13690;7.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.16667;177.76;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C74;A01;X1;;1;12.17262;63.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A02;X1;;1;12.17857;53.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A03;X1;;1;12.18452;60.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
